0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	Species	Strain
VEuPathDB	PF3D7_0318100	STOML		GO:0005634	PMID:23181666	HDA		C	stomatin-like protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318100	STOML		GO:0005739	PMID:29669282	ISO	GeneDB:PBANKA_0807100	C	stomatin-like protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318100	STOML		GO:0005739	PMID:34494883	RCA		C	stomatin-like protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318200	RPB1		GO:0006366	GO_REF:0000024	ISS	UniProt:P04050	P	DNA-directed RNA polymerase II subunit RPB1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318200	RPB1		GO:0005634	PMID:23181666	HDA		C	DNA-directed RNA polymerase II subunit RPB1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318200	RPB1		GO:0003899	GO_REF:0000024	ISS	UniProt:P04050	F	DNA-directed RNA polymerase II subunit RPB1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318200	RPB1		GO:0005515	PMID:24391504	IPI	GeneDB:PF3D7_1322100	F	DNA-directed RNA polymerase II subunit RPB1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318800	PF3D7_0318800		GO:0006096	GO_REF:0000024	ISS	UniProt:P00942	P	triosephosphate isomerase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318800	PF3D7_0318800		GO:0004807	GO_REF:0000024	ISS	UniProt:P00942	F	triosephosphate isomerase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0318900	PF3D7_0318900		GO:0003723	PMID:33906926	HDA		F	PAT complex subunit CCDC47, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319000	ATPase7		GO:0005737	PMID:34301597	ISO	GeneDB:PY17X_0809500	C	P4-type ATPase ATP7, putative	ATP7	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319000	ATPase7		GO:0005886	PMID:34301597	ISO	GeneDB:PY17X_0809500	C	P4-type ATPase ATP7, putative	ATP7	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319000	ATPase7		GO:0140345	PMID:34301597	ISO	GeneDB:PY17X_0809500	F	P4-type ATPase ATP7, putative	ATP7	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319100	RBX1		GO:0005634	PMID:38416790	IDA		C	E3 ubiquitin-protein ligase RBX1		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319100	RBX1		GO:0005737	PMID:38416790	IDA		C	E3 ubiquitin-protein ligase RBX1		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319100	RBX1		GO:0019005	PMID:38416790	IDA		C	E3 ubiquitin-protein ligase RBX1		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319100	RBX1		GO:0019005	PMID:36898988	ISO	VEuPathDB:PBANKA_0806200	C	E3 ubiquitin-protein ligase RBX1		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319100	RBX1		GO:0005515	PMID:38416790	IPI	VEuPathDB:PF3D7_0629800	F	E3 ubiquitin-protein ligase RBX1		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319200	CCR4-4		GO:0005634	PMID:29914511	IDA		C	CCR4 domain-containing protein 4, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319200	CCR4-4		GO:0020011	PMID:30212465	HDA		C	CCR4 domain-containing protein 4, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319200	CCR4-4		GO:0004518	PMID:29914511	IDA		F	CCR4 domain-containing protein 4, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319400	PF3D7_0319400		GO:0007019	PMID:31600347	IDA		P	kinesin-8X		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319400	PF3D7_0319400		GO:0005634	PMID:31600347	ISO	GeneDB:PBANKA_0805900	C	kinesin-8X		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319400	PF3D7_0319400		GO:0005874	PMID:31600347	ISO	GeneDB:PBANKA_0805900	C	kinesin-8X		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319400	PF3D7_0319400		GO:0072686	PMID:31600347	ISO	GeneDB:PBANKA_0805900	C	kinesin-8X		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319400	PF3D7_0319400		GO:0016887	PMID:31600347	IDA		F	kinesin-8X		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319500	PF3D7_0319500		GO:0003723	GO_REF:0000011	ISM	Pfam:PF00076	F	RNA-binding protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319600	EF-1delta		GO:0005634	PMID:23181666	HDA		C	elongation factor 1-delta, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319600	EF-1delta		GO:0005634	PMID:30379851	HDA		C	elongation factor 1-delta, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319600	EF-1delta		GO:0005853	PMID:17307963	IDA		C	elongation factor 1-delta, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319700	ABCI3		GO:0009410	PMID:29326268	IMP		P	ABC transporter I family member 1, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319700	ABCI3		GO:0009410	PMID:34233174	IMP		P	ABC transporter I family member 1, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0319700	ABCI3		GO:0016020	PMID:26796412	ISO	GeneDB:PBANKA_1218800	C	ABC transporter I family member 1, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320000	I2		GO:0005634	PMID:23837822	IDA		C	protein phosphatase inhibitor 2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320000	I2		GO:0005737	PMID:23837822	IDA		C	protein phosphatase inhibitor 2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320000	I2		GO:0004865	PMID:23837822	IDA		F	protein phosphatase inhibitor 2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320000	I2		GO:0005515	PMID:25132288	IPI	GeneDB:PF3D7_1414400	F	protein phosphatase inhibitor 2		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0006886	PMID:17240462	TAS		P	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0006888	PMID:17240462	IDA		P	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0016192	PMID:17240462	TAS		P	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0005783	PMID:19617396	IDA		C	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0005794	PMID:19617396	IDA		C	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0020036	PMID:31631203	RCA		C	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0030134	PMID:17240462	IDA		C	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0031201	GO_REF:0000024	ISS	UniProt:P22214	C	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320100	SEC22		GO:0005484	GO_REF:0000024	ISS	UniProt:P22214	F	protein transport protein SEC22		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320300	CCT5		GO:0006457	GO_REF:0000024	ISS	UniProt:P40413	P	T-complex protein 1 subunit epsilon	TRiCepsilon	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320300	CCT5		GO:0005634	PMID:23181666	HDA		C	T-complex protein 1 subunit epsilon	TRiCepsilon	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320300	CCT5		GO:0005634	PMID:30379851	HDA		C	T-complex protein 1 subunit epsilon	TRiCepsilon	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320300	CCT5		GO:0005829	PMID:28067475	IDA		C	T-complex protein 1 subunit epsilon	TRiCepsilon	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320300	CCT5		GO:0005832	PMID:25615740	IDA		C	T-complex protein 1 subunit epsilon	TRiCepsilon	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320300	CCT5		GO:0009986	PMID:27714937	RCA		C	T-complex protein 1 subunit epsilon	TRiCepsilon	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320300	CCT5		GO:0051082	GO_REF:0000024	ISS	UniProt:P40413	F	T-complex protein 1 subunit epsilon	TRiCepsilon	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320400	Cap380		GO:0009986	PMID:29609625	IDA		C	oocyst capsule protein Cap380		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320500	Nico		GO:0005634	PMID:24747974	IDA		C	nicotinamidase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320500	Nico		GO:0005737	PMID:24747974	IDA		C	nicotinamidase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320700	SPC25		GO:0006465	GO_REF:0000024	ISS	UniProt:Q04969	P	signal peptidase complex subunit 2	SPC2	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320700	SPC25		GO:0045047	PMID:30127496	IMP		P	signal peptidase complex subunit 2	SPC2	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320700	SPC25		GO:0005783	PMID:30127496	IDA		C	signal peptidase complex subunit 2	SPC2	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320700	SPC25		GO:0005787	PMID:30127496	IDA		C	signal peptidase complex subunit 2	SPC2	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320700	SPC25		GO:0005515	PMID:30127496	IPI	GeneDB:PF3D7_1323500	F	signal peptidase complex subunit 2	SPC2	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320800	DOZI		GO:0000932	PMID:20169188	ISO	GeneDB:PBANKA_1217700	C	ATP-dependent RNA helicase DDX6	DDX6|PfDZ50	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320800	DOZI		GO:0005634	PMID:23181666	HDA		C	ATP-dependent RNA helicase DDX6	DDX6|PfDZ50	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320800	DOZI		GO:0005737	PMID:23562722	IDA		C	ATP-dependent RNA helicase DDX6	DDX6|PfDZ50	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320800	DOZI		GO:0003724	PMID:23562722	IDA		F	ATP-dependent RNA helicase DDX6	DDX6|PfDZ50	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320800	DOZI		GO:0003729	PMID:27381095	HDA		F	ATP-dependent RNA helicase DDX6	DDX6|PfDZ50	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320800	DOZI		GO:0005515	PMID:23562722	IPI	GeneDB:PF3D7_0315100	F	ATP-dependent RNA helicase DDX6	DDX6|PfDZ50	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320900	H2A.Z		GO:0000785	PMID:33225957	IDA		C	histone H2A.Z		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320900	H2A.Z		GO:0000786	PMID:21187892	IDA		C	histone H2A.Z		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320900	H2A.Z		GO:0005634	PMID:23181666	HDA		C	histone H2A.Z		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320900	H2A.Z		GO:0005634	PMID:30379851	HDA		C	histone H2A.Z		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320900	H2A.Z		GO:0003677	PMID:21187892	IDA		F	histone H2A.Z		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320900	H2A.Z		GO:0003682	PMID:33225957	IDA		F	histone H2A.Z		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0320900	H2A.Z		GO:0003723	PMID:33906926	HDA		F	histone H2A.Z		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321000	PF3D7_0321000		GO:0020011	PMID:30212465	HDA		C	conserved protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321200	ALG7		GO:0006487	GO_REF:0000024	ISS	UniProt:P07286	P	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321200	ALG7		GO:0043541	GO_REF:0000024	ISS	UniProt:P07286	C	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321200	ALG7		GO:0003975	GO_REF:0000024	ISS	UniProt:P07286	F	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321400	pPK1		GO:0005634	PMID:29197418	IDA		C	pseudo protein kinase 1, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321400	pPK1		GO:0034399	PMID:29197418	IDA		C	pseudo protein kinase 1, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321500	PF3D7_0321500		GO:0005634	PMID:23181666	HDA		C	peptidase, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321900	CARL		GO:0009410	PMID:22096101	IMP		P	cyclic amine resistance locus protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321900	CARL		GO:0009410	PMID:27642791	IMP		P	cyclic amine resistance locus protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0321900	CARL		GO:0005801	PMID:27381290	IDA		C	cyclic amine resistance locus protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322000	CYP19A		GO:0006457	PMID:9716503	IDA		P	peptidyl-prolyl cis-trans isomerase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322000	CYP19A		GO:0005634	PMID:23181666	HDA		C	peptidyl-prolyl cis-trans isomerase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322000	CYP19A		GO:0005739	PMID:34494883	RCA		C	peptidyl-prolyl cis-trans isomerase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322000	CYP19A		GO:0005829	PMID:9716503	TAS		C	peptidyl-prolyl cis-trans isomerase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322000	CYP19A		GO:0020036	PMID:31631203	RCA		C	peptidyl-prolyl cis-trans isomerase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322000	CYP19A		GO:0003755	PMID:9716503	IDA		F	peptidyl-prolyl cis-trans isomerase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322000	CYP19A		GO:0016018	PMID:9716503	IDA		F	peptidyl-prolyl cis-trans isomerase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322100	Prt1		GO:0016887	PMID:11248030	IDA		F	mRNA-capping enzyme subunit beta		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322200	PF3D7_0322200		GO:0020007	PMID:33705380	ISO	GeneDB:PBANKA_1216300	C	conserved protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322300	DGAT		GO:0005783	PMID:15110461	IDA		C	diacylglycerol O-acyltransferase		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322500	IscA2		GO:0005739	PMID:34032321	IDA		C	iron-sulfur assembly protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322500	IscA2		GO:0005739	PMID:34494883	RCA		C	iron-sulfur assembly protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322900	RPS3A		GO:0006412	GO_REF:0000024	ISS	UniProt:P61247	P	40S ribosomal protein S3A, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322900	RPS3A		GO:0005634	PMID:23181666	HDA		C	40S ribosomal protein S3A, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322900	RPS3A		GO:0005634	PMID:30379851	HDA		C	40S ribosomal protein S3A, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322900	RPS3A		GO:0022627	GO_REF:0000024	ISS	UniProt:P61247	C	40S ribosomal protein S3A, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322900	RPS3A		GO:1903561	PMID:28944300	HDA		C	40S ribosomal protein S3A, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322900	RPS3A		GO:0003723	PMID:33906926	HDA		F	40S ribosomal protein S3A, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0322900	RPS3A		GO:0003735	GO_REF:0000024	ISM	InterPro:IPR001593	F	40S ribosomal protein S3A, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323000	TMA7		GO:0005634	PMID:23181666	HDA		C	translation machinery-associated protein 7, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323000	TMA7		GO:0005634	PMID:30379851	HDA		C	translation machinery-associated protein 7, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0044409	PMID:27692771	IMP		P	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0044409	PMID:32313230	IMP		P	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0051205	PMID:30542156	IDA		P	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0016020	PMID:21909261	IDA		C	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0020009	PMID:21909261	IDA		C	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0032991	PMID:30542156	IDA		C	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0032991	PMID:38128025	IDA		C	Rh5 interacting protein		protein_coding	taxon:36329	20240321	VEuPathDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0005515	PMID:21909261	IPI	GeneDB:PF3D7_0424100	F	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0005515	PMID:25583518	IPI	GeneDB:PF3D7_0423800	F	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0005515	PMID:30542156	IPI	GeneDB:PF3D7_0423800	F	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0005515	PMID:32313230	IPI	UniProt:O75326	F	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323400	RIPR		GO:0046812	PMID:32313230	IDA		F	Rh5 interacting protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323500	SMN		GO:0005634	PMID:23181666	HDA		C	survival motor neuron-like protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323500	SMN		GO:0005681	PMID:18035357	TAS		C	survival motor neuron-like protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323500	SMN		GO:0003723	PMID:18035357	IDA		F	survival motor neuron-like protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323500	SMN		GO:0004518	PMID:18035357	IDA		F	survival motor neuron-like protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323600	PF3D7_0323600		GO:0005737	PMID:26292257	IDA		C	BSD domain-containing protein, putative		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323700	SART1		GO:0000481	GO_REF:0000024	ISS	UniProt:Q12420	P	U4/U6.U5 tri-snRNP-associated protein 1, putative	SNU66	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323700	SART1		GO:0005634	GO_REF:0000024	ISS	UniProt:Q12420	C	U4/U6.U5 tri-snRNP-associated protein 1, putative	SNU66	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323700	SART1		GO:0046540	GO_REF:0000024	ISS	UniProt:Q12420	C	U4/U6.U5 tri-snRNP-associated protein 1, putative	SNU66	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323800	PF3D7_0323800		GO:0005634	PMID:23181666	HDA		C	conserved Plasmodium protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0323800	PF3D7_0323800		GO:0003729	PMID:27381095	HDA		F	conserved Plasmodium protein, unknown function		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324000	EPF1		GO:0020036	PMID:23517413	IDA		C	exported protein family 1		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324100	MC-2TM		GO:0042000	PMID:15140830	TAS		P	Pfmc-2TM Maurer's cleft two transmembrane protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324100	MC-2TM		GO:0016020	PMID:15140830	IDA		C	Pfmc-2TM Maurer's cleft two transmembrane protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324100	MC-2TM		GO:0020036	PMID:15140830	IDA		C	Pfmc-2TM Maurer's cleft two transmembrane protein		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324200	EPF3		GO:0020036	PMID:23517413	IDA		C	exported protein family 3		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324300	EPF4		GO:0020036	PMID:23517413	IDA		C	exported protein family 4		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324400	RIF		GO:0020013	PMID:25751816	IDA		P	rifin	RIF-A	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324400	RIF		GO:0020033	PMID:10430943	TAS		P	rifin	RIF-A	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324400	RIF		GO:0020035	PMID:25751816	IDA		P	rifin	RIF-A	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324400	RIF		GO:0020002	PMID:10430943	IDA		C	rifin	RIF-A	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324400	RIF		GO:0020003	PMID:25751816	IDA		C	rifin	RIF-A	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324400	RIF		GO:0020036	PMID:25751816	IDA		C	rifin	RIF-A	protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
VEuPathDB	PF3D7_0324600	PF3D7_0324600		GO:0020013	PMID:25011110	IDA		P	stevor		protein_coding	taxon:36329	20240321	GeneDB			P.falciparum	3D7
